20.07.202015:25:21;12493395;9302990;10029742;11056441;3198085;3272117;0;0;;
20.07.202015:25:22;12493366;9303044;10029755;11056409;3198097;3272127;1;0;;
20.07.202015:25:23;12493394;9303057;10029679;11056408;3198046;3272158;2;0;;
20.07.202015:25:24;12493426;9303046;10029684;11056500;3198041;3272175;3;0;;
20.07.202015:25:25;12493255;9303071;10029805;11056440;3197985;3272141;4;0;;
20.07.202015:25:26;12493444;9303122;10029789;11056539;3197970;3272115;5;0;;
20.07.202015:25:27;12493399;9303117;10029867;11056463;3198043;3272062;6;0;;
20.07.202015:25:28;12493412;9303116;10029652;11056502;3198021;3272111;7;0;;
20.07.202015:25:29;12493326;9303029;10029840;11056414;3198028;3272109;8;0;;
20.07.202015:25:30;12493419;9303095;10029878;11056348;3198050;3272137;9;0;;
20.07.202015:25:31;12493423;9303014;10029814;11056398;3198084;3272132;10;0;;
20.07.202015:25:32;12493385;9303038;10029817;11056384;3198089;3272136;11;0;;
20.07.202015:25:33;12493396;9303044;10029828;11056409;3198057;3272098;12;0;;
20.07.202015:25:34;12493385;9303032;10029743;11056439;3198004;3272122;13;0;;
20.07.202015:25:35;12493393;9303132;10029722;11056530;3198050;3272130;14;0;;
20.07.202015:25:36;12493339;9303128;10030135;11056552;3198081;3272074;15;0;;
20.07.202015:25:37;12493400;9303037;10029596;11056338;3198075;3272113;16;0;;
20.07.202015:25:38;12493349;9303035;10029884;11056476;3198027;3272123;17;0;;
20.07.202015:25:39;12493293;9303100;10029817;11056411;3198057;3272191;18;0;;
20.07.202015:25:40;12493376;9303118;10029816;11056499;3198040;3272187;19;0;;
20.07.202015:25:41;12493339;9303021;10029730;11056540;3198026;3272085;20;0;;
20.07.202015:25:42;12493367;9303123;10029919;11056464;3198089;3272089;21;0;;
20.07.202015:25:43;12493385;9303083;10029716;11056428;3198010;3272147;22;0;;
20.07.202015:25:44;12493365;9303105;10029832;11056420;3198008;3272121;23;0;;
