20.07.202015:29:23;13291733;10075007;10745765;11810655;3194287;3270819;0;0;;
20.07.202015:29:24;13291807;10074969;10745728;11810648;3194313;3270885;1;0;;
20.07.202015:29:25;13291850;10074933;10745562;11810552;3194301;3270857;2;0;;
20.07.202015:29:26;13291784;10074872;10745577;11810654;3194299;3270828;3;0;;
20.07.202015:29:27;13291789;10074853;10745649;11810637;3194272;3270843;4;0;;
20.07.202015:29:28;13291880;10074855;10745570;11810639;3194266;3270863;5;0;;
20.07.202015:29:29;13291831;10074890;10745588;11810719;3194347;3270846;6;0;;
20.07.202015:29:30;13291891;10074846;10745578;11810684;3194325;3270772;7;0;;
20.07.202015:29:31;13291840;10074834;10745632;11810868;3194329;3270828;8;0;;
20.07.202015:29:32;13291881;10074619;10745478;11810697;3194278;3270847;9;0;;
20.07.202015:29:33;13291875;10074828;10745700;11810701;3194349;3270868;10;0;;
20.07.202015:29:34;13291899;10074780;10745469;11810704;3194321;3270856;11;0;;
20.07.202015:29:35;13291890;10074847;10745586;11810675;3194289;3270836;12;0;;
20.07.202015:29:36;13291923;10074798;10745388;11810658;3194317;3270828;13;0;;
20.07.202015:29:37;13292010;10074865;10745487;11810781;3194348;3270822;14;0;;
20.07.202015:29:38;13291943;10074774;10745479;11810786;3194306;3270904;15;0;;
20.07.202015:29:39;13292043;10074805;10745696;11810630;3194297;3270883;16;0;;
20.07.202015:29:40;13291899;10074692;10745383;11810684;3194277;3270841;17;0;;
20.07.202015:29:41;13292007;10074819;10745669;11810790;3194367;3270871;18;0;;
20.07.202015:29:42;13291972;10074667;10745437;11810838;3194319;3270875;19;0;;
20.07.202015:29:43;13291997;10074694;10745493;11810741;3194311;3270858;20;0;;
20.07.202015:29:44;13292000;10074793;10745410;11810803;3194352;3270823;21;0;;
20.07.202015:29:45;13291960;10074704;10745360;11810723;3194365;3270910;22;0;;
20.07.202015:29:46;13291982;10074694;10745522;11810782;3194354;3270850;23;0;;
20.07.202015:29:47;13292072;10074702;10745507;11810788;3194317;3270801;24;0;;
20.07.202015:29:48;13292071;10074633;10745492;11810763;3194273;3270816;25;0;;
20.07.202015:29:49;13291982;10074619;10745337;11810829;3194307;3270864;26;0;;
20.07.202015:29:50;13292075;10074800;10745598;11810748;3194330;3270845;27;0;;
20.07.202015:29:51;13292164;10074656;10745350;11810805;3194404;3270870;28;0;;
20.07.202015:29:52;13292099;10074753;10745505;11810875;3194354;3270889;29;0;;
20.07.202015:29:53;13291989;10074631;10745296;11810834;3194281;3270905;30;0;;
20.07.202015:29:54;13292006;10074690;10745443;11810807;3194325;3270829;31;0;;
20.07.202015:29:55;13292060;10074647;10745504;11810817;3194282;3270889;32;0;;
20.07.202015:29:56;13292119;10074682;10745490;11810903;3194257;3270841;33;0;;
20.07.202015:29:57;13292000;10074674;10745412;11810804;3194251;3270861;34;0;;
20.07.202015:29:58;13291962;10074648;10745341;11810830;3194346;3270844;35;0;;
20.07.202015:29:59;13292061;10074625;10745392;11810846;3194374;3270837;36;0;;
20.07.202015:30:00;13292053;10074668;10745376;11810833;3194378;3270936;37;0;;
20.07.202015:30:01;13292093;10074684;10745428;11810893;3194395;3270908;38;0;;
20.07.202015:30:02;13292099;10074588;10745401;11810874;3194308;3270826;39;0;;
20.07.202015:30:03;13292136;10074566;10745361;11810869;3194307;3270816;40;0;;
20.07.202015:30:04;13292130;10074627;10745375;11810857;3194371;3270872;41;0;;
20.07.202015:30:05;13292100;10074572;10745364;11810833;3194394;3270847;42;0;;
20.07.202015:30:06;13292124;10074631;10745295;11810879;3194328;3270855;43;0;;
20.07.202015:30:07;13292203;10074667;10745390;11810821;3194331;3270858;44;0;;
20.07.202015:30:08;13292046;10074564;10745386;11810850;3194333;3270870;45;0;;
20.07.202015:30:09;13292214;10074631;10745403;11810867;3194328;3270876;46;0;;
20.07.202015:30:10;13292135;10074653;10745404;11810935;3194354;3270852;47;0;;
20.07.202015:30:11;13292117;10074580;10745296;11810946;3194376;3270874;48;0;;
20.07.202015:30:12;13292058;10074638;10745371;11810862;3194390;3270816;49;0;;
20.07.202015:30:13;13292206;10074650;10745326;11810877;3194330;3270878;50;0;;
20.07.202015:30:14;13292047;10074645;10745470;11810842;3194326;3270891;51;0;;
20.07.202015:30:15;13292195;10074547;10745279;11810879;3194257;3270897;52;0;;
20.07.202015:30:16;13292097;10074630;10745337;11810830;3194331;3270888;53;0;;
20.07.202015:30:17;13292149;10074658;10745356;11810838;3194383;3270846;54;0;;
20.07.202015:30:18;13292120;10074528;10745359;11810822;3194362;3270883;55;0;;
20.07.202015:30:19;13292120;10074523;10745345;11810792;3194340;3270928;56;0;;
