20.07.202015:48:40;13244304;10090049;10755459;11830433;3195762;3271017;0;0;;
20.07.202015:48:41;13244381;10090098;10755308;11830421;3195750;3270997;1;0;;
20.07.202015:48:42;13244374;10090066;10755271;11830424;3195752;3270985;2;0;;
20.07.202015:48:43;13244310;10090054;10755310;11830396;3195696;3271041;3;0;;
20.07.202015:48:44;13244236;10090076;10755309;11830459;3195642;3271030;4;0;;
20.07.202015:48:45;13244302;10090119;10755354;11830281;3195716;3271133;5;0;;
20.07.202015:48:46;13244264;10090058;10755402;11830389;3195703;3271114;6;0;;
20.07.202015:48:47;13244328;10090083;10755323;11830477;3195697;3271063;7;0;;
20.07.202015:48:48;13244258;10089980;10755285;11830390;3195686;3271093;8;0;;
20.07.202015:48:49;13244406;10090142;10755093;11830433;3195718;3271009;9;0;;
20.07.202015:48:50;13244292;10090093;10755206;11830372;3195713;3270998;10;0;;
20.07.202015:48:51;13244311;10090067;10755286;11830352;3195740;3271031;11;0;;
20.07.202015:48:52;13244342;10090094;10755418;11830459;3195769;3271074;12;0;;
20.07.202015:48:53;13244379;10090068;10755314;11830289;3195749;3271043;13;0;;
20.07.202015:48:54;13244306;10090100;10755329;11830406;3195724;3271022;14;0;;
20.07.202015:48:55;13244206;10090108;10755469;11830421;3195764;3271042;15;0;;
20.07.202015:48:56;13244317;10090100;10755320;11830378;3195797;3271057;16;0;;
20.07.202015:48:57;13244172;10090080;10755403;11830304;3195743;3271038;17;0;;
20.07.202015:48:58;13244380;10090122;10755348;11830325;3195743;3271002;18;0;;
20.07.202015:48:59;13244330;10090111;10755324;11830439;3195763;3271061;19;0;;
20.07.202015:49:00;13244265;10090093;10755289;11830325;3195795;3271008;20;0;;
20.07.202015:49:01;13244272;10090163;10755410;11830369;3195746;3271004;21;0;;
20.07.202015:49:02;13244271;10090187;10755269;11830285;3195753;3271039;22;0;;
20.07.202015:49:03;13244235;10090053;10755429;11830468;3195745;3271002;23;0;;
20.07.202015:49:04;13244296;10090149;10755309;11830319;3195731;3271054;24;0;;
20.07.202015:49:05;13244228;10090081;10755394;11830398;3195716;3271019;25;0;;
20.07.202015:49:06;13244305;10090233;10755312;11830355;3195713;3271076;26;0;;
20.07.202015:49:07;13244312;10090145;10755317;11830263;3195784;3271078;27;0;;
20.07.202015:49:08;13244242;10090169;10755334;11830341;3195867;3271019;28;0;;
20.07.202015:49:09;13244349;10090236;10755198;11830316;3195849;3271005;29;0;;
20.07.202015:49:10;13244275;10090068;10755446;11830227;3195809;3271065;30;0;;
20.07.202015:49:11;13244257;10090129;10755322;11830361;3195713;3271034;31;0;;
20.07.202015:49:12;13244187;10090035;10755611;11830357;3195713;3271058;32;0;;
