27.07.202016:17:15;13239041;10098174;10621293;11901204;4045254;4108407;0;0;;
27.07.202016:17:16;13239002;10098472;10621537;11901119;4011817;4070136;1;0;;
27.07.202016:17:17;13239010;10098457;10621392;11901035;3984397;4064457;2;0;;
27.07.202016:17:18;13238979;10098406;10621404;11901173;4020605;4110060;3;0;;
27.07.202016:17:19;13239059;10098309;10621543;11901412;4057919;4140014;4;0;;
27.07.202016:17:20;13238938;10098357;10622000;11901322;4064687;4137490;5;0;;
27.07.202016:17:21;13238917;10098250;10621578;11901087;4047692;4121848;6;0;;
27.07.202016:17:22;13239063;10098411;10621276;11900884;4033913;4109771;7;0;;
27.07.202016:17:23;13239051;10098074;10621179;11901258;4031718;4109602;8;0;;
27.07.202016:17:24;13238989;10098491;10621613;11901068;4041424;4121234;9;0;;
27.07.202016:17:25;13239021;10098514;10621031;11900999;4053745;4133862;10;0;;
27.07.202016:17:26;13238939;10098703;10621718;11900840;4052064;4130402;11;0;;
27.07.202016:17:27;13238738;10098474;10621677;11900957;4046689;4123844;12;0;;
27.07.202016:17:28;13238760;10098604;10622125;11901037;4046076;4120227;13;0;;
27.07.202016:17:29;13239103;10098543;10621644;11900920;4043395;4117077;14;0;;
27.07.202016:17:30;13238973;10098669;10621516;11900799;4040796;4114640;15;0;;
27.07.202016:17:31;13238847;10098578;10621081;11900726;4039019;4114323;16;0;;
27.07.202016:17:32;13238835;10098753;10621640;11900601;4038865;4110669;17;0;;
27.07.202016:17:33;13238710;10098769;10622041;11900753;4040967;4112815;18;0;;
27.07.202016:17:34;13238710;10098632;10621620;11900744;4044592;4116583;19;0;;
27.07.202016:17:35;13238838;10098566;10621314;11900775;4044637;4119698;20;0;;
27.07.202016:17:36;13238784;10098614;10621389;11900686;4044660;4117608;21;0;;
27.07.202016:17:37;13238881;10098590;10621304;11900740;4044259;4120981;22;0;;
27.07.202016:17:38;13238823;10098721;10621689;11900735;4065577;4136664;23;0;;
27.07.202016:17:39;13238944;10098644;10621477;11900664;4054650;4118687;24;0;;
27.07.202016:17:40;13238834;10098642;10621723;11900660;4032734;4094563;25;0;;
27.07.202016:17:41;13238662;10098855;10621826;11900420;4020360;4096114;26;0;;
27.07.202016:17:42;13238547;10098745;10621950;11900692;4053944;4127886;27;0;;
27.07.202016:17:43;13238609;10098619;10622098;11900825;4073582;4144683;28;0;;
27.07.202016:17:44;13238546;10098610;10622034;11900820;4071319;4137634;29;0;;
27.07.202016:17:45;13238733;10098845;10621308;11900574;4050297;4119470;30;0;;
27.07.202016:17:46;13238513;10098823;10621925;11900513;4045903;4115836;31;0;;
27.07.202016:17:47;13238608;10098673;10621542;11900575;4037891;4110607;32;0;;
27.07.202016:17:48;13238553;10098745;10621770;11900600;4038144;4112493;33;0;;
27.07.202016:17:49;13238405;10098874;10621606;11900520;4030976;4110837;34;0;;
27.07.202016:17:50;13238600;10099072;10621688;11900527;4044741;4126799;35;0;;
27.07.202016:17:51;13238358;10099075;10622492;11900504;4063442;4142993;36;0;;
27.07.202016:17:52;13238609;10098936;10621933;11900595;4071558;4146234;37;0;;
27.07.202016:17:53;13238715;10098721;10621715;11900576;4056600;4132253;38;0;;
27.07.202016:17:54;13238788;10098722;10621954;11900704;4051632;4135084;39;0;;
27.07.202016:17:55;13238622;10098658;10621469;11900605;4056798;4138766;40;0;;
27.07.202016:17:56;13238485;10098827;10622335;11900782;4057646;4135936;41;0;;
27.07.202016:17:57;13238346;10098751;10622823;11901133;4045964;4127634;42;0;;
27.07.202016:17:58;13238478;10098891;10622444;11900851;4049384;4136297;43;0;;
27.07.202016:17:59;13238637;10099110;10622048;11900582;4052647;4135673;44;0;;
27.07.202016:18:00;13238522;10099257;10622155;11900279;4049960;4132721;45;0;;
27.07.202016:18:01;13238558;10099140;10622034;11900291;4038117;4119657;46;0;;
27.07.202016:18:02;13238811;10099154;10622002;11900457;4030333;4114882;47;0;;
27.07.202016:18:03;13238697;10098937;10621298;11900308;4029699;4113781;48;0;;
27.07.202016:18:04;13238568;10098933;10621457;11900349;4034928;4119705;49;0;;
27.07.202016:18:05;13238426;10099163;10621931;11900239;4040678;4120636;50;0;;
27.07.202016:18:06;13238299;10099348;10622246;11900253;4030762;4113607;51;0;;
27.07.202016:18:07;13238295;10099235;10622557;11900300;4019559;4107499;52;0;;
27.07.202016:18:08;13238297;10099277;10622333;11900127;4035932;4129283;53;0;;
27.07.202016:18:09;13238341;10099095;10622009;11900269;4059745;4148595;54;0;;
27.07.202016:18:10;13238264;10099324;10622215;11900066;4077044;4160757;55;0;;
27.07.202016:18:11;13238461;10099036;10621571;11900199;4070484;4161909;56;0;;
27.07.202016:18:12;13238361;10099305;10622315;11900384;4073737;4159493;57;0;;
27.07.202016:18:13;13238173;10099150;10622426;11900497;4064973;4147697;58;0;;
27.07.202016:18:14;13238214;10099482;10622335;11900093;4047910;4122455;59;0;;
27.07.202016:18:15;13238102;10099216;10622309;11900253;4041024;4118612;60;0;;
27.07.202016:18:16;13238222;10099206;10622280;11900379;4049513;4128951;61;0;;
27.07.202016:18:17;13238198;10099139;10622253;11900325;4064008;4140465;62;0;;
27.07.202016:18:18;13238182;10099009;10622273;11900416;4055430;4127185;63;0;;
27.07.202016:18:19;13238252;10099180;10622151;11900262;4035293;4111276;64;0;;
27.07.202016:18:20;13238095;10098984;10622186;11900465;4026565;4102100;65;0;;
27.07.202016:18:21;13238367;10099033;10621819;11900289;4037201;4115802;66;0;;
27.07.202016:18:22;13238322;10099075;10622177;11900291;4053050;4130827;67;0;;
27.07.202016:18:23;13238231;10099097;10622221;11900376;4067520;4142860;68;0;;
27.07.202016:18:24;13238017;10099481;10622660;11900312;4064625;4127671;69;0;;
27.07.202016:18:25;13238196;10099268;10622277;11900234;4031018;4087046;70;0;;
27.07.202016:18:26;13238348;10099005;10622054;11900484;3990809;4054005;71;0;;
27.07.202016:18:27;13238416;10099099;10621978;11900409;3995199;4081503;72;0;;
27.07.202016:18:28;13238543;10098962;10621687;11900432;4035349;4124212;73;0;;
27.07.202016:18:29;13238339;10098915;10621916;11900598;4062312;4140000;74;0;;
27.07.202016:18:30;13238197;10098981;10622772;11900673;4052116;4125297;75;0;;
27.07.202016:18:31;13238440;10098897;10622137;11900535;4037781;4113966;76;0;;
27.07.202016:18:32;13238377;10098936;10622207;11900505;4026476;4105586;77;0;;
27.07.202016:18:33;13238459;10099223;10622451;11900368;4033039;4112228;78;0;;
27.07.202016:18:34;13238509;10099340;10622048;11900258;4046999;4128859;79;0;;
27.07.202016:18:35;13238516;10099105;10621873;11900442;4051657;4131009;80;0;;
27.07.202016:18:36;13238466;10099069;10622105;11900520;4049314;4127947;81;0;;
27.07.202016:18:37;13238233;10099025;10622221;11900504;4045159;4123912;82;0;;
27.07.202016:18:38;13238256;10099328;10622322;11900347;4045999;4119347;83;0;;
27.07.202016:18:39;13238155;10099113;10622151;11900348;4042873;4116694;84;0;;
27.07.202016:18:40;13238289;10099121;10621925;11900294;4039650;4116139;85;0;;
27.07.202016:18:41;13238264;10099160;10622133;11900307;4040561;4115797;86;0;;
27.07.202016:18:42;13238207;10099238;10622181;11900228;4039714;4111570;87;0;;
27.07.202016:18:43;13238378;10099284;10622244;11900180;4044915;4115677;88;0;;
27.07.202016:18:44;13238197;10099143;10621969;11900286;4045928;4119683;89;0;;
27.07.202016:18:45;13238379;10098932;10621783;11900498;4044704;4118687;90;0;;
27.07.202016:18:46;13238422;10099170;10621722;11900262;4044797;4117122;91;0;;
27.07.202016:18:47;13238540;10099148;10621718;11900149;4054693;4131425;92;0;;
27.07.202016:18:48;13238374;10099290;10622045;11900236;4067254;4130014;93;0;;
27.07.202016:18:49;13238380;10099183;10622327;11900331;4044624;4105568;94;0;;
27.07.202016:18:50;13238460;10099084;10621973;11900364;4019616;4085706;95;0;;
27.07.202016:18:51;13238342;10099153;10622102;11900421;4030515;4108765;96;0;;
27.07.202016:18:52;13238244;10098869;10622060;11900390;4060924;4135158;97;0;;
27.07.202016:18:53;13238129;10098988;10622422;11900390;4070308;4140211;98;0;;
27.07.202016:18:54;13238270;10099049;10622022;11900377;4055722;4123194;99;0;;
27.07.202016:18:55;13238457;10098880;10622001;11900428;4044599;4115160;100;0;;
27.07.202016:18:56;13238171;10099106;10622307;11900443;4039785;4110302;101;0;;
27.07.202016:18:57;13238287;10099083;10622108;11900286;4033739;4110538;102;0;;
27.07.202016:18:58;13238261;10099348;10622300;11900198;4030103;4106936;103;0;;
27.07.202016:18:59;13238358;10099458;10622450;11900225;4031388;4114617;104;0;;
27.07.202016:19:00;13238427;10099092;10622127;11900315;4052802;4135596;105;0;;
27.07.202016:19:01;13238393;10099085;10621955;11900175;4067638;4145939;106;0;;
27.07.202016:19:02;13238338;10098928;10621742;11900304;4065682;4140560;107;0;;
27.07.202016:19:03;13238441;10098979;10621812;11900268;4049576;4131148;108;0;;
27.07.202016:19:04;13238351;10099029;10622196;11900430;4054118;4139351;109;0;;
27.07.202016:19:05;13238270;10099032;10622326;11900539;4058042;4142011;110;0;;
27.07.202016:19:06;13238070;10099056;10623213;11900810;4055753;4136156;111;0;;
27.07.202016:19:07;13238122;10099207;10622939;11900504;4044990;4131270;112;0;;
27.07.202016:19:08;13238084;10099318;10622694;11900405;4055814;4140381;113;0;;
27.07.202016:19:09;13238344;10099436;10622315;11900277;4053892;4134949;114;0;;
27.07.202016:19:10;13238401;10099217;10622181;11900229;4048961;4127260;115;0;;
27.07.202016:19:11;13238499;10099092;10621976;11900193;4036508;4117631;116;0;;
27.07.202016:19:12;13238452;10099309;10622136;11900170;4033227;4114545;117;0;;
27.07.202016:19:13;13238283;10099494;10622076;11900089;4034466;4116191;118;0;;
27.07.202016:19:14;13238187;10099408;10622302;11900188;4039365;4120962;119;0;;
27.07.202016:19:15;13238281;10099365;10622098;11900066;4038452;4118299;120;0;;
27.07.202016:19:16;13238087;10099492;10622275;11899965;4026035;4107578;121;0;;
27.07.202016:19:17;13237921;10099285;10622470;11900122;4023610;4110666;122;0;;
27.07.202016:19:18;13237987;10099433;10622367;11899997;4049098;4134883;123;0;;
27.07.202016:19:19;13238220;10099264;10622217;11900182;4069287;4155060;124;0;;
27.07.202016:19:20;13238148;10099174;10621980;11900184;4075327;4157377;125;0;;
27.07.202016:19:21;13238281;10099404;10621905;11899951;4073958;4162469;126;0;;
27.07.202016:19:22;13237807;10099677;10623322;11900222;4064629;4150863;127;0;;
27.07.202016:19:23;13238022;10099782;10622951;11900119;4056195;4129903;128;0;;
27.07.202016:19:24;13238282;10099298;10622112;11900042;4036533;4112811;129;0;;
27.07.202016:19:25;13238236;10099421;10622287;11900083;4040852;4122290;130;0;;
27.07.202016:19:26;13238150;10099234;10622075;11900132;4051912;4133175;131;0;;
27.07.202016:19:27;13237935;10099271;10622195;11900264;4062318;4131781;132;0;;
27.07.202016:19:28;13237883;10099365;10622979;11900229;4047135;4117522;133;0;;
27.07.202016:19:29;13237897;10099276;10622582;11900302;4030733;4102717;134;0;;
27.07.202016:19:30;13238105;10099455;10622461;11900269;4030694;4108051;135;0;;
27.07.202016:19:31;13238014;10099582;10622519;11900078;4045104;4123333;136;0;;
27.07.202016:19:32;13237909;10099527;10622939;11900122;4060791;4137958;137;0;;
27.07.202016:19:33;13238122;10099379;10622599;11900061;4072235;4142845;138;0;;
27.07.202016:19:34;13238066;10099143;10622180;11900180;4047388;4109563;139;0;;
27.07.202016:19:35;13238184;10098989;10622008;11900179;4014571;4072358;140;0;;
27.07.202016:19:36;13238327;10099229;10622430;11900106;3984801;4061613;141;0;;
27.07.202016:19:37;13238182;10099017;10622010;11900289;4017166;4103395;142;0;;
27.07.202016:19:38;13238121;10099321;10622551;11900381;4053699;4139522;143;0;;
27.07.202016:19:39;13238162;10098995;10622592;11900417;4062730;4138961;144;0;;
27.07.202016:19:40;13238075;10099142;10622742;11900451;4047813;4122266;145;0;;
27.07.202016:19:41;13238211;10099202;10622175;11900231;4032698;4106208;146;0;;
27.07.202016:19:42;13238278;10099249;10622320;11900205;4028023;4106355;147;0;;
27.07.202016:19:43;13238412;10099171;10622023;11900210;4037023;4117072;148;0;;
27.07.202016:19:44;13238367;10099300;10621941;11900294;4048291;4130199;149;0;;
27.07.202016:19:45;13238235;10099415;10622245;11900134;4050584;4128046;150;0;;
27.07.202016:19:46;13238077;10099399;10622665;11900209;4046630;4123318;151;0;;
27.07.202016:19:47;13238004;10099211;10622474;11900323;4044889;4118873;152;0;;
27.07.202016:19:48;13238252;10099277;10622599;11900296;4043178;4116058;153;0;;
27.07.202016:19:49;13238367;10099278;10621980;11900121;4034458;4112469;154;0;;
27.07.202016:19:50;13238275;10099212;10622025;11900096;4035958;4114583;155;0;;
27.07.202016:19:51;13238077;10099665;10622615;11899874;4039380;4112679;156;0;;
27.07.202016:19:52;13238000;10099354;10622547;11900077;4041476;4113209;157;0;;
27.07.202016:19:53;13238000;10099287;10622531;11900219;4047498;4119731;158;0;;
27.07.202016:19:54;13238098;10099308;10622412;11900070;4046448;4122160;159;0;;
27.07.202016:19:55;13238144;10099451;10622296;11900112;4047072;4119365;160;0;;
27.07.202016:19:56;13238166;10099445;10622142;11899946;4046841;4123062;161;0;;
27.07.202016:19:57;13238346;10099007;10621627;11900117;4066398;4136805;162;0;;
27.07.202016:19:58;13238291;10099142;10621899;11900276;4058189;4121079;163;0;;
27.07.202016:19:59;13238300;10099134;10622238;11900311;4035901;4095737;164;0;;
27.07.202016:20:00;13238357;10099163;10621837;11900096;4019199;4086210;165;0;;
27.07.202016:20:01;13238251;10099189;10622159;11900032;4047803;4121863;166;0;;
27.07.202016:20:02;13238009;10099180;10622642;11900386;4070370;4142067;167;0;;
27.07.202016:20:03;13238107;10099077;10622563;11900340;4069574;4138343;168;0;;
27.07.202016:20:04;13238398;10099308;10622372;11900262;4049670;4117861;169;0;;
27.07.202016:20:05;13238205;10099293;10622257;11900134;4043074;4113120;170;0;;
27.07.202016:20:06;13238101;10099414;10622347;11899976;4038150;4110262;171;0;;
27.07.202016:20:07;13238266;10099112;10621922;11900075;4036212;4108654;172;0;;
27.07.202016:20:08;13238203;10099146;10622062;11900241;4028356;4105745;173;0;;
27.07.202016:20:09;13238312;10099357;10622124;11900156;4038268;4123874;174;0;;
27.07.202016:20:10;13238077;10099298;10622422;11900109;4061473;4140819;175;0;;
27.07.202016:20:11;13238199;10099295;10622300;11900028;4068464;4146065;176;0;;
27.07.202016:20:12;13238386;10099107;10622297;11900244;4054732;4133638;177;0;;
27.07.202016:20:13;13238364;10099107;10622338;11900373;4048704;4132860;178;0;;
27.07.202016:20:14;13238199;10099222;10622624;11900270;4052846;4139000;179;0;;
27.07.202016:20:15;13238122;10099344;10622954;11900238;4055770;4138735;180;0;;
27.07.202016:20:16;13237900;10099177;10623629;11900662;4046769;4130419;181;0;;
