27.07.202011:26:50;13133337;10187692;10625456;11897377;4040319;4132913;0;0;;
27.07.202011:26:51;13133285;10187674;10625655;11897397;4055829;4147996;1;0;;
27.07.202011:26:52;13133150;10187932;10625855;11897307;4066778;4157935;2;0;;
27.07.202011:26:53;13132987;10187911;10626150;11897424;4052572;4127004;3;0;;
27.07.202011:26:54;13133012;10187825;10625816;11897545;4016258;4083238;4;0;;
27.07.202011:26:55;13133342;10187589;10625074;11897422;3980775;4065470;5;0;;
27.07.202011:26:56;13133426;10187426;10625141;11897504;4007724;4107505;6;0;;
27.07.202011:26:57;13133351;10187761;10625675;11897502;4044088;4143038;7;0;;
27.07.202011:26:58;13133213;10187718;10625889;11897555;4065430;4153702;8;0;;
27.07.202011:26:59;13133219;10187519;10626071;11897894;4046360;4141291;9;0;;
27.07.202011:27:00;13133436;10187558;10625321;11897690;4030886;4123144;10;0;;
27.07.202011:27:01;13133871;10186695;10623738;11897935;4027284;4120412;11;0;;
27.07.202011:27:02;13133938;10186551;10624144;11898355;4033939;4128267;12;0;;
27.07.202011:27:03;13134182;10186794;10623996;11898221;4048038;4142740;13;0;;
27.07.202011:27:04;13134097;10186518;10623977;11898510;4048042;4143969;14;0;;
27.07.202011:27:05;13134162;10186484;10624414;11898810;4044660;4141310;15;0;;
27.07.202011:27:06;13134365;10186740;10624842;11898560;4043913;4135220;16;0;;
27.07.202011:27:07;13134580;10187013;10624791;11898512;4041887;4130245;17;0;;
27.07.202011:27:08;13134691;10186511;10624142;11898561;4039896;4129152;18;0;;
27.07.202011:27:09;13134862;10186482;10623979;11898609;4039298;4129211;19;0;;
27.07.202011:27:10;13134588;10186509;10624187;11898555;4040832;4125859;20;0;;
27.07.202011:27:11;13134504;10186574;10624414;11898614;4036268;4120943;21;0;;
27.07.202011:27:12;13134470;10186755;10624408;11898590;4040831;4125290;22;0;;
27.07.202011:27:13;13134448;10186285;10623977;11898686;4046753;4134738;23;0;;
27.07.202011:27:14;13134750;10186374;10624183;11898862;4047621;4133895;24;0;;
27.07.202011:27:15;13135244;10185529;10621994;11898988;4046765;4135723;25;0;;
27.07.202011:27:16;13134221;10187769;10626457;11898043;4062157;4151457;26;0;;
27.07.202011:27:17;13132187;10188868;10626993;11896731;4060193;4138415;27;0;;
27.07.202011:27:18;13132523;10188237;10626490;11897160;4033764;4113042;28;0;;
27.07.202011:27:19;13132717;10188066;10626020;11897196;4008243;4092579;29;0;;
27.07.202011:27:20;13132734;10187905;10625890;11897155;4034321;4128224;30;0;;
27.07.202011:27:21;13132512;10188155;10626189;11897183;4063610;4153425;31;0;;
27.07.202011:27:22;13132411;10187819;10626297;11897418;4071851;4154438;32;0;;
27.07.202011:27:23;13132882;10187969;10625899;11897107;4055060;4136011;33;0;;
27.07.202011:27:24;13132854;10187818;10625774;11897267;4044222;4129521;34;0;;
27.07.202011:27:25;13132840;10187964;10626034;11897231;4040596;4124531;35;0;;
27.07.202011:27:26;13132932;10187747;10625222;11897123;4030791;4122236;36;0;;
27.07.202011:27:27;13132960;10187987;10625711;11897175;4024127;4115318;37;0;;
27.07.202011:27:28;13133285;10187821;10625376;11897230;4032302;4126925;38;0;;
27.07.202011:27:29;13132721;10188157;10626148;11897100;4056359;4153243;39;0;;
27.07.202011:27:30;13133653;10187123;10624965;11898141;4069715;4165640;40;0;;
27.07.202011:27:31;13135776;10185219;10623665;11900142;4057572;4150701;41;0;;
27.07.202011:27:32;13134346;10186331;10624699;11898899;4046873;4150582;42;0;;
27.07.202011:27:33;13134821;10185970;10624042;11899192;4054082;4158940;43;0;;
27.07.202011:27:34;13135320;10185539;10624031;11899754;4054324;4155380;44;0;;
27.07.202011:27:35;13134879;10185632;10624637;11899744;4048054;4147072;45;0;;
27.07.202011:27:36;13135588;10185374;10623470;11899823;4043023;4147440;46;0;;
27.07.202011:27:37;13135465;10185770;10623792;11899514;4052733;4152002;47;0;;
27.07.202011:27:38;13135813;10185285;10622936;11899773;4047187;4150395;48;0;;
27.07.202011:27:39;13135801;10185353;10623046;11899855;4036741;4137145;49;0;;
27.07.202011:27:40;13134948;10186496;10624387;11898965;4030918;4133357;50;0;;
27.07.202011:27:41;13134127;10187228;10624247;11897844;4027700;4130701;51;0;;
27.07.202011:27:42;13133797;10187754;10625267;11897596;4032747;4134262;52;0;;
27.07.202011:27:43;13133691;10187412;10625166;11897774;4041499;4140213;53;0;;
27.07.202011:27:44;13133454;10187666;10625322;11897461;4036366;4131921;54;0;;
27.07.202011:27:45;13133004;10187928;10625758;11897394;4022882;4120711;55;0;;
27.07.202011:27:46;13132847;10188121;10626199;11897267;4025556;4132960;56;0;;
27.07.202011:27:47;13132965;10187806;10625615;11897541;4052200;4154703;57;0;;
27.07.202011:27:48;13133161;10187635;10625345;11897374;4078045;4178895;58;0;;
27.07.202011:27:49;13133239;10187830;10625360;11897453;4072330;4175197;59;0;;
27.07.202011:27:50;13133205;10187889;10625508;11897329;4072999;4176238;60;0;;
27.07.202011:27:51;13132935;10188024;10626652;11897690;4062398;4159663;61;0;;
27.07.202011:27:52;13133296;10187685;10625241;11897396;4051476;4134762;62;0;;
27.07.202011:27:53;13133314;10187729;10625651;11897484;4040319;4129497;63;0;;
27.07.202011:27:54;13133175;10187767;10625740;11897359;4045973;4136504;64;0;;
27.07.202011:27:55;13132979;10188025;10626186;11897273;4057821;4148383;65;0;;
27.07.202011:27:56;13132783;10187753;10626152;11897564;4052914;4137123;66;0;;
27.07.202011:27:57;13132980;10187670;10625850;11897622;4040549;4123132;67;0;;
27.07.202011:27:58;13132999;10187494;10625741;11897613;4027017;4117291;68;0;;
27.07.202011:27:59;13133344;10187805;10625816;11897317;4031487;4122487;69;0;;
27.07.202011:28:00;13133122;10187829;10625691;11897204;4048997;4143437;70;0;;
27.07.202011:28:01;13133108;10187895;10626083;11897419;4059485;4155536;71;0;;
27.07.202011:28:02;13133163;10187646;10625598;11897576;4063854;4146602;72;0;;
27.07.202011:28:03;13133192;10187699;10625735;11897622;4032288;4110268;73;0;;
27.07.202011:28:04;13133321;10187755;10625658;11897446;3991929;4069026;74;0;;
27.07.202011:28:05;13133136;10187410;10625183;11897591;3987734;4084542;75;0;;
27.07.202011:28:06;13133310;10187202;10624713;11897611;4026953;4128551;76;0;;
27.07.202011:28:07;13133355;10187095;10625038;11897964;4060570;4157475;77;0;;
27.07.202011:28:08;13133334;10187243;10625495;11897937;4056462;4149223;78;0;;
27.07.202011:28:09;13133450;10187641;10625533;11897622;4040296;4130275;79;0;;
27.07.202011:28:10;13133406;10187722;10625591;11897591;4027372;4119811;80;0;;
27.07.202011:28:11;13133280;10187662;10625593;11897705;4027245;4122364;81;0;;
27.07.202011:28:12;13133636;10187938;10625557;11897509;4038806;4136871;82;0;;
27.07.202011:28:13;13133536;10188275;10626052;11897450;4049596;4143685;83;0;;
27.07.202011:28:14;13132864;10187886;10625367;11897606;4048748;4140420;84;0;;
27.07.202011:28:15;13132773;10187769;10625798;11897595;4044803;4137552;85;0;;
27.07.202011:28:16;13133132;10187782;10625875;11897542;4045262;4131905;86;0;;
27.07.202011:28:17;13133304;10188008;10626212;11897624;4041497;4131951;87;0;;
27.07.202011:28:18;13133141;10187679;10625255;11897314;4038594;4129030;88;0;;
27.07.202011:28:19;13132997;10188046;10625696;11897236;4039879;4127583;89;0;;
27.07.202011:28:20;13132888;10188051;10625746;11897062;4035916;4121143;90;0;;
27.07.202011:28:21;13132479;10188476;10626359;11896716;4038877;4122975;91;0;;
27.07.202011:28:22;13132607;10188513;10626644;11896672;4043352;4131559;92;0;;
27.07.202011:28:23;13132488;10188465;10626378;11896728;4045807;4136851;93;0;;
27.07.202011:28:24;13132477;10188664;10626277;11896417;4045770;4134241;94;0;;
27.07.202011:28:25;13132559;10188426;10625821;11896621;4050314;4142570;95;0;;
27.07.202011:28:26;13133427;10187858;10625681;11897435;4069776;4149781;96;0;;
27.07.202011:28:27;13133326;10187281;10624987;11897693;4049074;4126528;97;0;;
27.07.202011:28:28;13133323;10187579;10625354;11897475;4017803;4094863;98;0;;
27.07.202011:28:29;13133166;10187664;10625305;11897242;4011770;4106044;99;0;;
27.07.202011:28:30;13132823;10187714;10625896;11897311;4051873;4144294;100;0;;
27.07.202011:28:31;13132827;10187935;10626176;11897158;4072012;4159884;101;0;;
27.07.202011:28:32;13133491;10187559;10625967;11897648;4061050;4148945;102;0;;
27.07.202011:28:33;13134009;10186830;10625024;11898338;4043856;4132794;103;0;;
27.07.202011:28:34;13134226;10186430;10624576;11898486;4041336;4126675;104;0;;
27.07.202011:28:35;13133287;10187430;10625411;11897769;4035394;4122209;105;0;;
27.07.202011:28:36;13133466;10187132;10624896;11897892;4029691;4119080;106;0;;
27.07.202011:28:37;13133415;10187211;10625067;11897878;4023537;4122873;107;0;;
27.07.202011:28:38;13133564;10187027;10624668;11897900;4046505;4141141;108;0;;
27.07.202011:28:39;13133412;10187168;10625184;11897634;4064825;4161994;109;0;;
27.07.202011:28:40;13133494;10187566;10625809;11897747;4065137;4160913;110;0;;
27.07.202011:28:41;13133452;10187299;10625460;11897812;4048036;4149457;111;0;;
27.07.202011:28:42;13133682;10187029;10625203;11897987;4051719;4155447;112;0;;
27.07.202011:28:43;13133438;10187286;10625644;11897979;4058334;4152917;113;0;;
27.07.202011:28:44;13133127;10187404;10626119;11897989;4053904;4149420;114;0;;
27.07.202011:28:45;13133590;10186960;10625968;11898536;4040659;4140999;115;0;;
27.07.202011:28:46;13133754;10187193;10625334;11898018;4048105;4154833;116;0;;
27.07.202011:28:47;13134180;10186740;10624505;11898429;4050478;4151116;117;0;;
27.07.202011:28:48;13134449;10186829;10624697;11898614;4047690;4142737;118;0;;
27.07.202011:28:49;13134518;10186461;10624470;11898792;4034085;4132751;119;0;;
27.07.202011:28:50;13134920;10186625;10624332;11898890;4031982;4130196;120;0;;
27.07.202011:28:51;13134760;10186484;10623791;11898637;4031529;4133150;121;0;;
27.07.202011:28:52;13134302;10186705;10624576;11898345;4038410;4137504;122;0;;
27.07.202011:28:53;13133873;10187061;10624929;11897941;4041980;4136884;123;0;;
27.07.202011:28:54;13133664;10187458;10625405;11897940;4027520;4126912;124;0;;
27.07.202011:28:55;13133505;10187350;10625751;11898088;4019923;4122229;125;0;;
27.07.202011:28:56;13133728;10187446;10625297;11897925;4043184;4146608;126;0;;
27.07.202011:28:57;13133691;10187228;10625229;11897832;4064320;4168258;127;0;;
27.07.202011:28:58;13133649;10187501;10625434;11897825;4081016;4176370;128;0;;
27.07.202011:28:59;13133961;10187125;10624388;11897835;4071730;4178368;129;0;;
27.07.202011:29:00;13133359;10187790;10625981;11897795;4068555;4167450;130;0;;
27.07.202011:29:01;13133249;10187798;10625569;11897649;4056198;4152848;131;0;;
27.07.202011:29:02;13133358;10187943;10625381;11897342;4039624;4129990;132;0;;
27.07.202011:29:03;13133217;10187777;10625653;11897266;4040459;4135361;133;0;;
27.07.202011:29:04;13133487;10187730;10625645;11897536;4047348;4142787;134;0;;
27.07.202011:29:05;13133846;10187157;10625266;11898115;4059203;4148843;135;0;;
