27.07.202012:07:08;13110058;10243501;10678221;11843137;4020668;4101178;0;0;;
27.07.202012:07:09;13109661;10243512;10678975;11843265;4056251;4135906;1;0;;
27.07.202012:07:10;13109762;10243619;10679161;11843303;4073819;4150005;2;0;;
27.07.202012:07:11;13109864;10243584;10679114;11843273;4063793;4134666;3;0;;
27.07.202012:07:12;13109889;10243777;10678855;11843203;4049316;4120991;4;0;;
27.07.202012:07:13;13109963;10243717;10678680;11843234;4045106;4119277;5;0;;
27.07.202012:07:14;13109952;10243728;10678773;11843085;4039156;4113918;6;0;;
27.07.202012:07:15;13109857;10243848;10678618;11843043;4035005;4112016;7;0;;
27.07.202012:07:16;13109950;10243637;10678666;11843178;4027073;4115241;8;0;;
27.07.202012:07:17;13110075;10243563;10678026;11843222;4047574;4137321;9;0;;
27.07.202012:07:18;13109754;10243452;10678490;11843254;4065630;4150810;10;0;;
27.07.202012:07:19;13109665;10243588;10678944;11843214;4067013;4147363;11;0;;
27.07.202012:07:20;13109698;10243590;10679176;11843226;4050909;4139241;12;0;;
27.07.202012:07:21;13109833;10243555;10678917;11843273;4054454;4145681;13;0;;
27.07.202012:07:22;13109910;10243439;10679148;11843380;4059571;4145907;14;0;;
27.07.202012:07:23;13109884;10243699;10679176;11843489;4054027;4143755;15;0;;
27.07.202012:07:24;13109841;10243778;10679525;11843507;4044736;4133737;16;0;;
27.07.202012:07:25;13110061;10243714;10678667;11843365;4053963;4145580;17;0;;
27.07.202012:07:26;13110128;10243594;10678222;11843287;4054059;4138780;18;0;;
27.07.202012:07:27;13110043;10243622;10678795;11843232;4050440;4134501;19;0;;
27.07.202012:07:28;13109979;10243663;10678880;11843234;4034160;4123780;20;0;;
27.07.202012:07:29;13110221;10244192;10678965;11843087;4034772;4121347;21;0;;
27.07.202012:07:30;13110044;10244027;10678116;11842962;4035021;4126155;22;0;;
27.07.202012:07:31;13110160;10244078;10678167;11843015;4042155;4131260;23;0;;
